
GEPA Optimization:   0%|          | 0/2426 [00:00<?, ?rollouts/s]
GEPA Optimization:  12%|#2        | 300/2426 [19:34<2:18:41,  3.91s/rollouts]
GEPA Optimization:  25%|##4       | 603/2426 [38:41<1:56:39,  3.84s/rollouts]
GEPA Optimization:  25%|##5       | 609/2426 [39:20<1:57:35,  3.88s/rollouts]
GEPA Optimization:  25%|##5       | 615/2426 [39:54<1:58:24,  3.92s/rollouts]
GEPA Optimization:  26%|##5       | 621/2426 [40:34<2:00:41,  4.01s/rollouts]
GEPA Optimization:  26%|##5       | 627/2426 [41:09<2:02:27,  4.08s/rollouts]
GEPA Optimization:  26%|##6       | 633/2426 [41:45<2:05:27,  4.20s/rollouts]
GEPA Optimization:  26%|##6       | 639/2426 [42:25<2:10:45,  4.39s/rollouts]
GEPA Optimization:  27%|##6       | 645/2426 [42:55<2:11:55,  4.44s/rollouts]
GEPA Optimization:  27%|##6       | 648/2426 [43:08<2:11:42,  4.44s/rollouts]
GEPA Optimization:  27%|##6       | 654/2426 [43:49<2:22:39,  4.83s/rollouts]
GEPA Optimization:  27%|##7       | 660/2426 [44:21<2:24:42,  4.92s/rollouts]
GEPA Optimization:  27%|##7       | 666/2426 [44:50<2:24:02,  4.91s/rollouts]
GEPA Optimization:  28%|##7       | 669/2426 [45:02<2:20:03,  4.78s/rollouts]
GEPA Optimization:  40%|####      | 972/2426 [56:08<56:26,  2.33s/rollouts]  
GEPA Optimization:  40%|####      | 978/2426 [56:40<58:04,  2.41s/rollouts]
GEPA Optimization:  41%|####      | 984/2426 [57:05<59:26,  2.47s/rollouts]
GEPA Optimization:  41%|####      | 987/2426 [57:12<59:13,  2.47s/rollouts]
GEPA Optimization:  41%|####      | 990/2426 [57:30<1:02:02,  2.59s/rollouts]
GEPA Optimization:  41%|####1     | 996/2426 [57:58<1:05:58,  2.77s/rollouts]
GEPA Optimization:  41%|####1     | 1002/2426 [58:23<1:09:28,  2.93s/rollouts]
GEPA Optimization:  41%|####1     | 1005/2426 [58:40<1:14:29,  3.15s/rollouts]
GEPA Optimization:  54%|#####3    | 1308/2426 [1:06:02<29:49,  1.60s/rollouts]
GEPA Optimization:  54%|#####4    | 1314/2426 [1:06:23<30:32,  1.65s/rollouts]
GEPA Optimization:  54%|#####4    | 1320/2426 [1:06:46<31:46,  1.72s/rollouts]
GEPA Optimization:  55%|#####4    | 1326/2426 [1:07:07<33:12,  1.81s/rollouts]
GEPA Optimization:  55%|#####4    | 1332/2426 [1:07:31<35:33,  1.95s/rollouts]
GEPA Optimization:  67%|######7   | 1635/2426 [1:15:57<22:40,  1.72s/rollouts]
GEPA Optimization:  68%|######7   | 1641/2426 [1:16:43<24:15,  1.85s/rollouts]
GEPA Optimization:  68%|######7   | 1647/2426 [1:17:02<24:36,  1.90s/rollouts]
GEPA Optimization:  68%|######8   | 1653/2426 [1:17:39<26:45,  2.08s/rollouts]
GEPA Optimization:  68%|######8   | 1659/2426 [1:18:05<28:15,  2.21s/rollouts]
GEPA Optimization:  69%|######8   | 1665/2426 [1:18:26<29:15,  2.31s/rollouts]
GEPA Optimization:  81%|########1 | 1968/2426 [1:40:01<30:19,  3.97s/rollouts]
GEPA Optimization:  81%|########1 | 1971/2426 [1:40:11<30:03,  3.96s/rollouts]
GEPA Optimization:  81%|########1 | 1977/2426 [1:40:39<29:49,  3.98s/rollouts]
GEPA Optimization:  82%|########1 | 1980/2426 [1:40:43<29:12,  3.93s/rollouts]
GEPA Optimization:  82%|########1 | 1986/2426 [1:41:03<28:31,  3.89s/rollouts]
GEPA Optimization:  82%|########2 | 1992/2426 [1:41:26<28:04,  3.88s/rollouts]
GEPA Optimization:  82%|########2 | 1998/2426 [1:41:46<27:17,  3.83s/rollouts]
GEPA Optimization:  82%|########2 | 2001/2426 [1:41:50<25:59,  3.67s/rollouts]
GEPA Optimization:  83%|########2 | 2007/2426 [1:42:10<25:10,  3.60s/rollouts]
GEPA Optimization:  83%|########2 | 2013/2426 [1:42:34<25:20,  3.68s/rollouts]
GEPA Optimization:  83%|########3 | 2019/2426 [1:43:14<29:09,  4.30s/rollouts]
GEPA Optimization:  96%|#########5| 2322/2426 [1:54:50<04:11,  2.42s/rollouts]
GEPA Optimization:  96%|#########5| 2328/2426 [1:55:09<03:59,  2.44s/rollouts]
GEPA Optimization:  96%|#########6| 2334/2426 [1:55:29<03:47,  2.47s/rollouts]
GEPA Optimization:  96%|#########6| 2340/2426 [1:55:48<03:35,  2.50s/rollouts]
GEPA Optimization:  97%|#########6| 2346/2426 [1:56:04<03:21,  2.52s/rollouts]
GEPA Optimization:  97%|#########6| 2346/2426 [2:08:21<04:22,  3.28s/rollouts]
