
GEPA Optimization:   0%|          | 0/1976 [00:00<?, ?rollouts/s]
GEPA Optimization:  15%|#5        | 300/1976 [15:31<1:26:42,  3.10s/rollouts]
GEPA Optimization:  15%|#5        | 306/1976 [15:57<1:27:26,  3.14s/rollouts]
GEPA Optimization:  16%|#5        | 312/1976 [16:21<1:27:52,  3.17s/rollouts]
GEPA Optimization:  16%|#6        | 318/1976 [16:58<1:31:53,  3.33s/rollouts]
GEPA Optimization:  16%|#6        | 324/1976 [17:31<1:35:40,  3.47s/rollouts]
GEPA Optimization:  17%|#6        | 330/1976 [17:48<1:33:49,  3.42s/rollouts]
GEPA Optimization:  32%|###2      | 633/1976 [36:24<1:21:37,  3.65s/rollouts]
GEPA Optimization:  32%|###2      | 639/1976 [37:00<1:22:35,  3.71s/rollouts]
GEPA Optimization:  33%|###2      | 645/1976 [37:23<1:22:15,  3.71s/rollouts]
GEPA Optimization:  33%|###2      | 651/1976 [38:08<1:25:39,  3.88s/rollouts]
GEPA Optimization:  33%|###3      | 657/1976 [38:31<1:25:16,  3.88s/rollouts]
GEPA Optimization:  34%|###3      | 663/1976 [38:55<1:25:08,  3.89s/rollouts]
GEPA Optimization:  34%|###3      | 669/1976 [39:19<1:24:40,  3.89s/rollouts]
GEPA Optimization:  49%|####9     | 972/1976 [1:00:35<1:09:51,  4.17s/rollouts]
GEPA Optimization:  49%|####9     | 978/1976 [1:01:20<1:10:47,  4.26s/rollouts]
GEPA Optimization:  50%|####9     | 984/1976 [1:01:52<1:10:56,  4.29s/rollouts]
GEPA Optimization:  50%|#####     | 990/1976 [1:02:19<1:10:40,  4.30s/rollouts]
GEPA Optimization:  50%|#####     | 996/1976 [1:03:06<1:13:40,  4.51s/rollouts]
GEPA Optimization:  51%|#####     | 1002/1976 [1:03:46<1:16:01,  4.68s/rollouts]
GEPA Optimization:  51%|#####1    | 1008/1976 [1:04:42<1:23:28,  5.17s/rollouts]
GEPA Optimization:  51%|#####1    | 1014/1976 [1:05:26<1:27:20,  5.45s/rollouts]
GEPA Optimization:  67%|######6   | 1317/1976 [1:21:29<37:20,  3.40s/rollouts]  
GEPA Optimization:  67%|######6   | 1323/1976 [1:22:08<37:50,  3.48s/rollouts]
GEPA Optimization:  67%|######7   | 1329/1976 [1:22:49<38:42,  3.59s/rollouts]
GEPA Optimization:  83%|########2 | 1632/1976 [1:41:00<20:37,  3.60s/rollouts]
GEPA Optimization:  83%|########2 | 1635/1976 [1:41:08<20:23,  3.59s/rollouts]
GEPA Optimization:  83%|########3 | 1641/1976 [1:41:32<20:06,  3.60s/rollouts]
GEPA Optimization:  83%|########3 | 1647/1976 [1:41:57<19:52,  3.62s/rollouts]
GEPA Optimization:  84%|########3 | 1653/1976 [1:42:23<19:41,  3.66s/rollouts]
GEPA Optimization:  84%|########3 | 1659/1976 [1:43:06<20:37,  3.90s/rollouts]
GEPA Optimization:  84%|########4 | 1665/1976 [1:43:29<20:10,  3.89s/rollouts]
GEPA Optimization:  85%|########4 | 1671/1976 [1:43:47<19:17,  3.80s/rollouts]
GEPA Optimization:  85%|########4 | 1677/1976 [1:44:12<19:04,  3.83s/rollouts]
GEPA Optimization:  85%|########5 | 1683/1976 [1:44:47<20:23,  4.18s/rollouts]
GEPA Optimization:  85%|########5 | 1689/1976 [1:45:34<23:21,  4.88s/rollouts]
GEPA Optimization:  86%|########5 | 1695/1976 [1:46:05<23:03,  4.92s/rollouts]
GEPA Optimization:  86%|########6 | 1701/1976 [1:46:22<20:25,  4.46s/rollouts]
GEPA Optimization:  86%|########6 | 1707/1976 [1:46:46<19:22,  4.32s/rollouts]
GEPA Optimization:  87%|########6 | 1713/1976 [1:47:23<21:09,  4.83s/rollouts]
GEPA Optimization:  87%|########6 | 1719/1976 [1:47:53<20:54,  4.88s/rollouts]
GEPA Optimization:  87%|########6 | 1719/1976 [2:03:50<18:30,  4.32s/rollouts]
