
GEPA Optimization:   0%|          | 0/3593 [00:00<?, ?rollouts/s]
GEPA Optimization:   8%|8         | 300/3593 [21:53<4:00:20,  4.38s/rollouts]
GEPA Optimization:   9%|8         | 306/3593 [22:19<3:59:43,  4.38s/rollouts]
GEPA Optimization:   9%|8         | 312/3593 [23:11<4:08:19,  4.54s/rollouts]
GEPA Optimization:   9%|8         | 318/3593 [23:29<4:03:29,  4.46s/rollouts]
GEPA Optimization:   9%|9         | 324/3593 [23:46<3:56:47,  4.35s/rollouts]
GEPA Optimization:   9%|9         | 330/3593 [24:20<4:03:07,  4.47s/rollouts]
GEPA Optimization:   9%|9         | 336/3593 [24:54<4:10:07,  4.61s/rollouts]
GEPA Optimization:  10%|9         | 342/3593 [25:38<4:30:06,  4.99s/rollouts]
GEPA Optimization:  10%|9         | 348/3593 [26:19<4:45:26,  5.28s/rollouts]
GEPA Optimization:  10%|9         | 354/3593 [26:55<4:52:23,  5.42s/rollouts]
GEPA Optimization:  10%|#         | 360/3593 [27:09<4:17:06,  4.77s/rollouts]
GEPA Optimization:  10%|#         | 366/3593 [27:55<4:52:09,  5.43s/rollouts]
GEPA Optimization:  10%|#         | 372/3593 [28:35<5:09:22,  5.76s/rollouts]
GEPA Optimization:  11%|#         | 378/3593 [29:26<5:47:00,  6.48s/rollouts]
GEPA Optimization:  11%|#         | 384/3593 [29:54<5:19:59,  5.98s/rollouts]
GEPA Optimization:  11%|#         | 390/3593 [30:36<5:34:28,  6.27s/rollouts]
GEPA Optimization:  11%|#1        | 396/3593 [31:18<5:46:20,  6.50s/rollouts]
GEPA Optimization:  11%|#1        | 402/3593 [32:03<6:01:17,  6.79s/rollouts]
GEPA Optimization:  11%|#1        | 408/3593 [32:17<4:48:48,  5.44s/rollouts]
GEPA Optimization:  12%|#1        | 414/3593 [32:49<4:48:54,  5.45s/rollouts]
GEPA Optimization:  12%|#1        | 420/3593 [33:43<5:42:16,  6.47s/rollouts]
GEPA Optimization:  12%|#1        | 426/3593 [34:18<5:30:55,  6.27s/rollouts]
GEPA Optimization:  12%|#2        | 432/3593 [35:08<6:03:10,  6.89s/rollouts]
GEPA Optimization:  20%|##        | 735/3593 [1:01:52<4:15:33,  5.37s/rollouts]
GEPA Optimization:  21%|##        | 741/3593 [1:02:21<4:14:23,  5.35s/rollouts]
GEPA Optimization:  21%|##        | 744/3593 [1:02:55<4:19:28,  5.46s/rollouts]
GEPA Optimization:  21%|##        | 750/3593 [1:03:33<4:20:58,  5.51s/rollouts]
GEPA Optimization:  21%|##1       | 756/3593 [1:04:03<4:18:44,  5.47s/rollouts]
GEPA Optimization:  21%|##1       | 759/3593 [1:04:18<4:17:17,  5.45s/rollouts]
GEPA Optimization:  21%|##1       | 765/3593 [1:04:51<4:16:57,  5.45s/rollouts]
GEPA Optimization:  21%|##1       | 768/3593 [1:05:13<4:23:57,  5.61s/rollouts]
GEPA Optimization:  22%|##1       | 774/3593 [1:05:40<4:14:22,  5.41s/rollouts]
GEPA Optimization:  22%|##1       | 780/3593 [1:06:15<4:16:50,  5.48s/rollouts]
GEPA Optimization:  22%|##1       | 783/3593 [1:06:40<4:33:45,  5.85s/rollouts]
GEPA Optimization:  22%|##1       | 789/3593 [1:07:34<5:12:07,  6.68s/rollouts]
GEPA Optimization:  22%|##2       | 795/3593 [1:08:16<5:14:52,  6.75s/rollouts]
GEPA Optimization:  22%|##2       | 801/3593 [1:08:58<5:17:46,  6.83s/rollouts]
GEPA Optimization:  22%|##2       | 807/3593 [1:09:43<5:27:04,  7.04s/rollouts]
GEPA Optimization:  23%|##2       | 810/3593 [1:10:09<5:39:40,  7.32s/rollouts]
GEPA Optimization:  23%|##2       | 816/3593 [1:11:01<5:59:36,  7.77s/rollouts]
GEPA Optimization:  23%|##2       | 822/3593 [1:11:40<5:39:08,  7.34s/rollouts]
GEPA Optimization:  31%|###1      | 1125/3593 [1:32:12<2:52:53,  4.20s/rollouts]
GEPA Optimization:  31%|###1      | 1131/3593 [1:32:45<2:53:53,  4.24s/rollouts]
GEPA Optimization:  32%|###1      | 1137/3593 [1:33:14<2:54:10,  4.26s/rollouts]
GEPA Optimization:  32%|###1      | 1143/3593 [1:33:49<2:56:59,  4.33s/rollouts]
GEPA Optimization:  32%|###1      | 1146/3593 [1:34:17<3:03:58,  4.51s/rollouts]
GEPA Optimization:  32%|###2      | 1152/3593 [1:35:23<3:26:44,  5.08s/rollouts]
GEPA Optimization:  32%|###2      | 1158/3593 [1:35:37<3:13:42,  4.77s/rollouts]
GEPA Optimization:  32%|###2      | 1164/3593 [1:36:26<3:32:16,  5.24s/rollouts]
GEPA Optimization:  33%|###2      | 1170/3593 [1:36:49<3:22:44,  5.02s/rollouts]
GEPA Optimization:  33%|###2      | 1176/3593 [1:37:44<3:53:09,  5.79s/rollouts]
GEPA Optimization:  33%|###2      | 1182/3593 [1:38:30<4:08:51,  6.19s/rollouts]
GEPA Optimization:  33%|###3      | 1188/3593 [1:38:53<3:45:57,  5.64s/rollouts]
GEPA Optimization:  33%|###3      | 1194/3593 [1:40:00<4:40:53,  7.03s/rollouts]
GEPA Optimization:  33%|###3      | 1200/3593 [1:40:18<3:58:47,  5.99s/rollouts]
GEPA Optimization:  33%|###3      | 1203/3593 [1:40:43<4:12:08,  6.33s/rollouts]
GEPA Optimization:  34%|###3      | 1206/3593 [1:41:04<4:18:18,  6.49s/rollouts]
GEPA Optimization:  34%|###3      | 1212/3593 [1:41:19<3:22:08,  5.09s/rollouts]
GEPA Optimization:  34%|###3      | 1218/3593 [1:41:44<3:08:48,  4.77s/rollouts]
GEPA Optimization:  34%|###4      | 1224/3593 [1:42:18<3:20:13,  5.07s/rollouts]
GEPA Optimization:  42%|####2     | 1527/3593 [2:15:25<3:43:43,  6.50s/rollouts]
GEPA Optimization:  43%|####2     | 1533/3593 [2:16:19<3:45:15,  6.56s/rollouts]
GEPA Optimization:  43%|####2     | 1539/3593 [2:17:10<3:47:02,  6.63s/rollouts]
GEPA Optimization:  43%|####3     | 1545/3593 [2:17:31<3:41:14,  6.48s/rollouts]
GEPA Optimization:  43%|####3     | 1551/3593 [2:18:06<3:39:11,  6.44s/rollouts]
GEPA Optimization:  43%|####3     | 1554/3593 [2:18:38<3:45:10,  6.63s/rollouts]
GEPA Optimization:  43%|####3     | 1560/3593 [2:19:33<3:53:54,  6.90s/rollouts]
GEPA Optimization:  44%|####3     | 1566/3593 [2:19:47<3:32:06,  6.28s/rollouts]
GEPA Optimization:  44%|####3     | 1569/3593 [2:19:55<3:20:59,  5.96s/rollouts]
GEPA Optimization:  44%|####3     | 1572/3593 [2:20:26<3:37:26,  6.46s/rollouts]
GEPA Optimization:  44%|####3     | 1578/3593 [2:21:13<3:47:48,  6.78s/rollouts]
GEPA Optimization:  44%|####4     | 1584/3593 [2:22:17<4:21:39,  7.81s/rollouts]
GEPA Optimization:  53%|#####2    | 1887/3593 [2:41:58<1:56:26,  4.10s/rollouts]
GEPA Optimization:  53%|#####2    | 1890/3593 [2:42:28<1:58:28,  4.17s/rollouts]
GEPA Optimization:  53%|#####2    | 1896/3593 [2:43:11<2:01:07,  4.28s/rollouts]
